Date,Source,Headline,Sentiment,Sentiment Score,Label,Link
2024-08-07,Gizmodo.com,"As Trump-Themed Shitcoin Tanks, the Trump Boys Tease Their Own Crypto Nonsense",Negative,0.3052,3 stars,https://gizmodo.com/as-trump-themed-shitcoin-tanks-the-trump-boys-tease-their-own-crypto-nonsense-2000484274
2024-08-21,Gizmodo.com,"Billionaire Pulls Support From Major Crypto PAC, Says It’s Too ‘Stupid’ and ‘Selfish’",Positive,0.5512,1 stars,https://gizmodo.com/billionaire-pulls-support-from-major-crypto-pac-says-its-too-stupid-and-selfish-2000489409
2024-08-30,Gizmodo.com,"Crypto Bros More Likely to Have Psychopathic Traits, Study Finds",Negative,0.2354,1 stars,https://gizmodo.com/crypto-bros-more-likely-to-have-psychopathic-traits-study-finds-2000493304
2024-08-13,Gizmodo.com,Crypto Bro Charters Private SpaceX Mission to Earth’s Poles,Negative,0.3923,4 stars,https://gizmodo.com/crypto-bro-charters-private-spacex-mission-to-earths-poles-2000486329
2024-08-28,Gizmodo.com,Donald Trump Launches New $99 NFTs to Shake Down His Loyal Idiots,Positive,0.9237,1 stars,https://gizmodo.com/donald-trump-launches-new-99-nfts-to-shakedown-his-loyal-idiots-2000491755
2024-08-07,Bitcoinhaber.net,Bitcoin Investors Buy Puts Aggressively,Negative,0.2407,2 stars,https://en.bitcoinhaber.net/bitcoin-investors-buy-puts-aggressively
2024-09-01,Small Business Trends,Top Web3 PR Marketing Agencies in 2024,Positive,0.644,5 stars,https://smallbiztrends.com/?p=1493414
2024-08-07,Yahoo Entertainment,What Happened in Crypto Today: Bullish Signals Are Finally Emerging!,Negative,0.3734,1 stars,https://finance.yahoo.com/news/happened-crypto-today-bullish-signals-101605599.html
2024-08-27,Yahoo Entertainment,Proton Drive now has a tier for business users,Negative,0.3389,5 stars,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_21a908a3-4282-421e-b244-52b23957d2d3
2024-08-14,CNET,"Refi Rates Are Easing for Homeowners: Today's Refinance Rates, Aug. 14, 2024",Negative,0.3619,4 stars,https://www.cnet.com/personal-finance/mortgages/refi-rates-are-easing-for-homeowners-todays-refinance-rates-aug-14-2024/
2024-08-04,Android Central,Telegram drops a Web3 upgrade for its built-in browser,Positive,0.5483,5 stars,https://www.androidcentral.com/apps-software/telegram-rolls-out-bunch-of-new-features-in-july-update
2024-09-01,Slashdot.org,Trump Sons Plan Crypto Startup,Negative,0.3178,1 stars,https://news.slashdot.org/story/24/09/01/1914233/trump-sons-plan-crypto-startup
2024-08-11,Forbes,‘Incredible’ Trump Plan To ‘Take On’ The Banks Revealed Amid Bitcoin And Crypto Price Surge,Positive,0.641,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/11/incredible-trump-bitcoin-and-crypto-plan-to-take-on-the-banks-revealed-amid-price-surge/
2024-08-22,Yahoo Entertainment,Breaking Down 1 of Wall Street's Biggest Bitcoin Buys: A Warning or a Signal to Join the Cryptocurrency Revolution?,Negative,0.3389,5 stars,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_0b9142c5-7307-47e8-9409-03fa372cf632
2024-08-12,Forbes,Bitcoin Suddenly Braced For An Elon Musk And Donald Trump Bombshell Amid Wild Crypto Price Swings,Positive,0.6954,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/12/incredible-trump-bitcoin-and-crypto-plan-to-take-on-the-banks-revealed-amid-price-surge/
2024-08-07,Wired,Inside the Dark World of Doxing for Profit,Negative,0.4711,1 stars,https://www.wired.com/story/doxing-extortion-violence-as-service/
2024-08-16,Quartz India,Donald Trump owns at least $1 million in crypto and made millions from NFTs,Negative,0.4749,1 stars,https://qz.com/donald-trump-bitcoin-crypto-holdings-ether-nfts-melania-1851623948
2024-08-06,Rohan.ga,Bring Crypto Back to Currency,Positive,0.5909,1 stars,https://rohan.ga/blog/bring-crypto-back-to_currency/
2024-08-05,Yahoo Entertainment,Bitcoin price crash: Why is the crypto market collapsing?,Negative,0.3389,5 stars,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5f1ff72c-257b-4ef6-bc2a-c7c85f5106e9
2024-08-05,Quartz India,"Bitcoin, Ether, XRP, and more: Crypto to watch this week",Negative,0.2576,4 stars,https://qz.com/bitcoin-ether-xrp-top-crypto-to-watch-this-week-1851613186
2024-08-16,EconoTimes,Dubai Court Declares Crypto Salary Legal,Negative,0.2987,1 stars,https://www.econotimes.com/Dubai-Court-Declares-Crypto-Salary-Legal-Ushering-in-a-Revolutionary-Shift-for-UAE-Workers-1684321
2024-08-27,Ars Technica,Turns out Martin Shkreli copied his $2M Wu-Tang album—and sent it to “50 different chicks”,Negative,0.3177,2 stars,https://arstechnica.com/culture/2024/08/martin-shkreli-pisses-off-nft-collective-that-bought-his-not-so-unique-wu-tang-album/
2024-08-19,Gizmodo.com,Call It ‘Global Boiling’ or ‘Climate Emergency’ or Anything Else—It Doesn’t Matter,Negative,0.2631,5 stars,https://gizmodo.com/call-it-global-boiling-or-climate-emergency-or-anything-else-it-doesnt-matter-2000488536
2024-08-28,Slashdot.org,SEC Threatens Legal Action Against NFT Marketplace OpenSea,Negative,0.3996,2 stars,https://yro.slashdot.org/story/24/08/28/149252/sec-threatens-legal-action-against-nft-marketplace-opensea
2024-08-07,Forbes,DeFi – Financial Alchemy In A Trillion-Dollar Market,Negative,0.3338,4 stars,https://www.forbes.com/sites/roomykhan/2024/08/07/defi--financial-alchemy-in-a-trillion-dollar-market/
2024-08-29,CNET,"Refi Rates Are Easing for Homeowners: Mortgage Refinance Rates on Aug. 29, 2024",Negative,0.3617,1 stars,https://www.cnet.com/personal-finance/mortgages/refi-rates-are-easing-for-homeowners-mortgage-refinance-rates-on-aug-29-2024/
2024-08-10,Threadreaderapp.com,Google Strategy Doc from Antitrust Proceedings,Positive,0.6633,5 stars,https://threadreaderapp.com/thread/1821554841786683554.html
2024-08-12,Threadreaderapp.com,"""Does astrology work? We tested the ability of 152 astrologers""",Positive,0.6633,5 stars,https://threadreaderapp.com/thread/1822663687145972105.html
2024-08-28,Threadreaderapp.com,We created a new account in Telegram and started looking for a job in Estonia,Positive,0.6633,5 stars,https://threadreaderapp.com/thread/1828526705306411410.html
2024-08-27,The Verge,Snapchat finally launched an iPad app,Positive,0.5258,5 stars,https://www.theverge.com/2024/8/27/24229641/snapchat-launches-ipad-app
2024-08-30,CNET,"Lower Refi Rates for Homeowners: Current Refinance Rates on Aug. 30, 2024",Negative,0.3442,1 stars,https://www.cnet.com/personal-finance/mortgages/lower-refi-rates-for-homeowners-current-refinance-rates-on-aug-30-2024/
2024-08-15,Yahoo Entertainment,Online publishers face a dilemma: Allow AI scraping from Google or lose search visibility,Negative,0.3389,5 stars,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_dc87e039-3dd3-4a02-82df-75decd5b48ca
2024-08-08,Yahoo Entertainment,"ChargePoint's new adapter claims to work with all EVs, regardless of make or model",Negative,0.3389,5 stars,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_e57d1717-c53a-4b8a-85cd-332e4ce5d27d
2024-09-01,Business Insider,Here's why Gen Z loses more money to online scams than boomers,Positive,0.5043,1 stars,https://www.businessinsider.com/gen-z-loses-more-money-to-online-scams-than-boomers-2024-8
2024-08-05,CoinDesk,DePIN and Machine Data Can Change Web3,Positive,0.5756,5 stars,https://www.coindesk.com/opinion/2024/08/05/depin-and-machine-data-can-change-web3/
2024-08-16,Forbes,The ‘Future Of Finance’—Radical Trump Plan For A Huge Bank ‘Shake Up’ Revealed,Negative,0.3797,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/16/the-future-of-finance-radical-trump-plan-for-a-huge-bank-shake-up-revealed/
2024-08-27,BBC News,‘More school cuts will break the children or teachers - or both’,Negative,0.4135,5 stars,https://www.bbc.com/news/articles/c70392gwx0wo
2024-08-30,Wired,Turn Your Old iPhone or iPad Into a Retro Game Machine,Negative,0.3354,5 stars,https://www.wired.com/story/turn-your-iphone-into-a-retro-game-machine/
2024-08-05,The Verge,Donald Trump says Google ‘has to be careful’ or it will be ‘shut down’,Negative,0.3189,1 stars,https://www.theverge.com/2024/8/5/24212296/trump-vance-google-shut-down-first-amendment
2024-08-21,Forbes,Forbes Web3 And Optimism Introduce The SUNNYs: A Celebration Of The Superchain,Positive,0.6505,5 stars,https://www.forbes.com/sites/digital-assets/2024/08/21/forbes-web3-and-optimism-introduce-the-sunnys-a-celebration-of-the-superchain/
2024-08-27,Quartz India,'Crypto President' Donald Trump just launched his fourth collection of NFTs,Negative,0.3631,1 stars,https://qz.com/donald-trump-nfts-bitcoin-crypto-biden-debate-suit-1851632857
2024-08-25,Forbes,It ‘Ends Now’—Donald Trump Reveals Surprise Assault On ‘Crooked’ Wall Street,Negative,0.4556,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/25/it-ends-now-donald-trump-reveals-surprise-assault-on-crooked-wall-street/
2024-09-01,Forbes,Beyond DeFi: Six Decentralized Projects With Real Promise,Negative,0.4566,4 stars,https://www.forbes.com/sites/amirhusain/2024/09/01/beyond-defi-six-decentralized-projects-with-real-promise/
2024-08-27,Gizmodo.com,"Whatever Polymarket Is, It’s Not the Future of News",Negative,0.3298,1 stars,https://gizmodo.com/whatever-polymarket-is-its-not-the-future-of-news-2000491209
2024-08-07,Phylum.io,70% of new NPM packages in last 6 months were spam,Negative,0.376,1 stars,https://blog.phylum.io/the-great-npm-garbage-patch/
2024-08-08,The Verge,TikTok adds in-app hubs for videos about movies and TV shows,Negative,0.4184,4 stars,https://www.theverge.com/2024/8/8/24215338/tiktok-spotlight-in-app-hubs-movies-tv-shows
2024-08-27,Forbes,Trump Selling More NFT Trading Cards—As He Courts Crypto Voters,Negative,0.4596,1 stars,https://www.forbes.com/sites/maryroeloffs/2024/08/27/trump-selling-more-nft-trading-cards-as-he-courts-crypto-voters/
2024-08-22,AndroidGuys,The Rise of Cryptocurrencies: Transforming the Financial Landscape,Positive,0.6509,5 stars,https://androidguys.com/promoted-news/the-rise-of-cryptocurrencies-transforming-the-financial-landscape/
2024-08-28,Yahoo Entertainment,Threads is making fediverse replies more visible in its app,Negative,0.3389,5 stars,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_ff83b226-6166-4d7d-94ce-f3a72020625c
2024-08-22,The Verge,DC’s antitrust suit against Amazon is back from the dead,Positive,0.7682,1 stars,https://www.theverge.com/2024/8/22/24226287/dc-amazon-antitrust-lawsuit-revived-appeals-court
2024-08-20,Business Insider,Stock market today: Indexes trade mixed after the S&P 500 hits longest winning streak of the year,Negative,0.3165,2 stars,https://markets.businessinsider.com/news/stocks/stock-market-today-trades-mixed-sp500-win-streak-fed-rally-2024-8
2024-08-26,Forbes,‘Exciting Updates’—New Details Of Donald Trump’s Mystery Crypto Project Spark Wild Bitcoin Rival Speculation,Positive,0.5227,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/26/it-ends-now-donald-trump-reveals-surprise-assault-on-crooked-wall-street/
2024-08-24,BBC News,"Are these sports in the Olympics, Paralympics or both?",Negative,0.4394,5 stars,https://www.bbc.com/sport/olympics/articles/cd1x0j9188no
2024-08-13,Forbes,The Bitcoin Renaissance: Unlocking Trillions In Value,Positive,0.6607,5 stars,https://www.forbes.com/sites/leeorshimron/2024/08/13/the-bitcoin-renaissance-unlocking-trillions-in-value/
2024-08-07,Forbes,"‘Big Things Coming’—Crypto Suddenly Braced For Another Trump Bombshell After Wild Bitcoin, Ethereum, Solana And XRP Price Swings",Positive,0.6125,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/07/big-things-coming-crypto-suddenly-braced-for-another-trump-bombshell-after-wild-bitcoin-ethereum-solana-and-xrp-price-swings/
2024-08-08,Forbes,"‘Don’t Get Left Behind’—Crypto Suddenly Braced For A ‘Game-Changing’ Trump Bombshell After Wild Bitcoin, Ethereum, Solana And XRP Price Swings",Positive,0.6683,1 stars,https://www.forbes.com/sites/digital-assets/2024/08/08/big-things-coming-crypto-suddenly-braced-for-another-trump-bombshell-after-wild-bitcoin-ethereum-solana-and-xrp-price-swings/
2024-08-22,NBC News,Trump teases 'official' cryptocurrency project,Negative,0.4728,1 stars,https://www.nbcnews.com/tech/crypto/trump-crypto-defi-teases-official-cryptocurrency-project-rcna167757
2024-08-10,Hackaday,Laser Fault Injection on the Cheap,Negative,0.2223,5 stars,https://hackaday.com/2024/08/09/laser-fault-injection-on-the-cheap/
2024-09-02,CNET,Personhood Credentials: Everything to Know About the Proposed ID for the Internet,Negative,0.3364,1 stars,https://www.cnet.com/tech/services-and-software/personhood-credentials-everything-to-know-about-the-proposed-id-for-the-internet/
2024-08-15,Daily Beast,Crypto-Smitten Eric Trump Wants to Make Bitcoin Great Again,Negative,0.365,4 stars,https://www.thedailybeast.com/crypto-smitten-eric-trump-wants-to-make-bitcoin-great-again
2024-08-23,Yahoo Entertainment,Aussie regulator wins case against Kraken crypto exchange operator on distribution flaws,Positive,0.6193,1 stars,https://www.yahoo.com/tech/aussie-regulator-wins-case-against-035039149.html
2024-08-25,Github.io,A Technical Look at BitMessage: Learning From a Dead Project,Negative,0.3883,2 stars,https://zolagonano.github.io/blog/posts/a-very-technical-look-at-bitmessage
2024-08-28,Forbes,What Are NFT DApps?,Negative,0.3441,5 stars,https://www.forbes.com/sites/digital-assets/article/what-are-nft-dapps/
2024-08-16,Business Insider,How I transitioned from a career in finance to short-term property management,Negative,0.2373,4 stars,https://www.businessinsider.com/rental-vacation-property-manager-career-journey-lessons-advice-2024-8
2024-08-22,Gizmodo.com,Does Ozempic Burn Fat or Just Reduce Appetite? A New Study Offers a Clue,Negative,0.2913,4 stars,https://gizmodo.com/does-ozempic-burn-fat-or-just-reduce-appetite-a-new-study-offers-a-clue-2000489865
2024-08-23,Gizmodo.com,This $500 Smart Telescope Shaped Like a Periscope Can Spy on Galaxies or Backyard Birds,Negative,0.3648,3 stars,https://gizmodo.com/this-500-smart-telescope-is-shaped-like-a-periscope-to-spy-on-distant-galaxies-or-birds-2000490298
2024-08-17,Wired,What the Electric Fiat 500e Is Like—From a Fiat 500 Owner,Negative,0.4563,4 stars,https://www.wired.com/story/what-the-electric-fiat-500e-is-like-from-a-fiat-500-owner/
2024-08-19,Fox News,New Russian threat targets over 100 Apple macOS browser extensions,Negative,0.2842,3 stars,https://www.foxnews.com/tech/new-russian-threat-targets-over-100-apple-macos-browser-extensions
1970-01-01,[Removed],[Removed],Negative,0.4003,1 stars,https://removed.com
2024-08-22,Forbes,Transforming Trade Finance With DeFi: A New Era For Investors,Negative,0.2482,5 stars,https://www.forbes.com/councils/forbesfinancecouncil/2024/08/22/transforming-trade-finance-with-defi-a-new-era-for-investors/
2024-08-22,Forbes,Blackrock ETF Demonstrates How Institutional Products Improve Crypto’s Stability,Negative,0.4383,1 stars,https://www.forbes.com/sites/lawrencewintermeyer/2024/08/22/blackrock-etf-demonstrates-how-institutional-products-improve-cryptos-stability/
2024-08-08,Wired,Tricky Web Timing Attacks Are Getting Easier to Use—and Abuse,Negative,0.3418,4 stars,https://www.wired.com/story/web-timing-attacks-black-hat-2024/
2024-08-24,Wired,How to Switch From iPhone to Android (2024),Negative,0.4019,2 stars,https://www.wired.com/story/how-to-switch-from-iphone-to-android/
2024-09-03,Quartz India,"Forget Bitcoin $100,000: Why experts say it won't happen this year",Negative,0.3828,2 stars,https://qz.com/bitcoin-price-experts-forecast-halving-1851636057
2024-08-24,BBC News,"Youngsters not in work or education rise to more than 850,000",Positive,0.5149,4 stars,https://www.bbc.com/articles/cz55mjj4rlgo
2024-08-29,Quartz India,Bitcoin millionaires have doubled in a year — thanks to Bitcoin ETFs,Negative,0.2939,5 stars,https://qz.com/bitcoin-millionaires-bitcoin-etfs-crypto-wealth-report-1851635391
2024-08-28,Forbes,Telegram-Linked Toncoin Slumps 20% Since Pavel Durov’s Arrest—As Crypto Industry Calls For Billionaire’s Release,Negative,0.4781,1 stars,https://www.forbes.com/sites/siladityaray/2024/08/28/telegram-linked-toncoin-slumps-20-since-pavel-durovs-arrest-as-crypto-industry-calls-for-billionaires-release/
2024-08-21,The Verge,The bad movie reviews quoted in Lionsgate’s Megalopolis trailer were mostly made up,Negative,0.3952,1 stars,https://www.theverge.com/2024/8/21/24225673/megalopolis-trailer-fake-quotes-movie-critics-pulled
2024-08-27,The Verge,Meta is ending support for custom face filters in its apps,Negative,0.4333,1 stars,https://www.theverge.com/2024/8/27/24229643/meta-spark-ar-effects-face-filters-shutdown-tiktok-snapchat
2024-08-30,The Verge,TikTok is adding new ways to fine tune your For You page algorithm,Positive,0.5043,5 stars,https://www.theverge.com/2024/8/30/24232154/tiktok-for-you-page-algorithm-content-preferencers-sliders
2024-08-26,The Verge,"HoverAir X1 Pro and Promax: folding, self-flying 4K and 8K drones with modular controllers",Negative,0.3036,3 stars,https://www.theverge.com/2024/8/26/24227115/hoverair-x1-pro-promax-announcement-price-release-date
2024-08-15,Forbes,"Through The Looking Glass: AI Lessons From The Web3 Boom,Bust And Boom",Negative,0.2523,4 stars,https://www.forbes.com/sites/digital-assets/2024/08/15/through-the-looking-glass-ai-lessons-from-the-web3-boombust-and-boom/
2024-08-21,Forbes,"The Bitcoin, Not Crypto Debate: Why Words Matter",Negative,0.3858,1 stars,https://www.forbes.com/sites/tonyaevans/2024/08/21/the-bitcoin-not-crypto-debate-why-words-matter/
1970-01-01,[Removed],[Removed],Negative,0.4003,1 stars,https://removed.com
2024-08-13,Business Insider,"I quit my finance job and set up LØCI, the sneaker brand loved by Leonardo DiCaprio and Nicki Minaj — here's how I did it",Negative,0.2783,5 stars,https://www.businessinsider.com/loci-sneakers-founder-emmanuel-eribo-butterfly-twists-entrepreneur-2024-8
